date,rebar_price,iron_ore_price_x,coal_price_x,steel_price_x,steel_rebar_price,iron_ore_price_y,coal_price_y,steel_scrap_price,coking_coal_price,iron_ore_price,steel_price_y,platts_mexican_rebar_price,reportacero_prices_price,mexican_construction_index_price,geopolitical_risk_index,trade_tension_index,supply_chain_disruption,energy_security_index
2023-06-20,668.0200523729226,107.20802094916901,160.8120314237535,714.416041898338,697.2653136301316,106.35918817807891,161.8122509041052,422.7183763561578,194.875513931415,106.79719620713436,745.5160746899882,17648.786355689153,17219.02908455132,97.65857570459434,41.10485570374477,26.853289501381113,0,72.97014299891445
2023-06-21,667.0748885415801,106.82995541663205,160.24493312494806,713.6599108332641,755.0698577734025,141.04191466404149,208.05588621872198,492.08382932808297,196.64495186865457,107.90309491790912,747.0643328850728,17648.787176577862,17219.029741262286,97.65858117718574,41.841897150345616,30.22995858347854,0,71.80486525811396
2023-06-22,666.1297247102377,106.45188988409508,159.67783482614263,712.9037797681901,684.953723430193,98.97223405811579,151.96297874415438,407.9444681162316,198.4143898058942,109.00899362868387,748.6125910801575,17648.787997466567,17219.030397973253,97.65858664977712,49.228982905858956,40.22761490085839,0,71.20624113409794
2023-06-23,665.1845608788954,106.07382435155813,159.1107365273372,712.1476487031163,734.6714273450068,128.80285640700404,191.7371418760054,467.6057128140081,200.18382774313378,110.1148923394586,750.1608492752421,17648.788818355275,17219.03105468422,97.6585921223685,53.41151974816644,31.528792544159227,0,77.05277982975932
2023-06-24,664.239397047553,105.69575881902117,158.54363822853173,711.3915176380423,734.6714273450068,128.80285640700404,191.7371418760054,467.6057128140081,201.95326568037336,111.22079105023336,751.7091074703267,17648.789639243983,17219.031711395186,97.65859759495989,52.766907993300194,30.37149238524919,0,84.3035062734054
2023-06-25,663.2942332162105,105.3176932864842,157.9765399297263,710.6353865729684,734.6714273450068,128.80285640700404,191.7371418760054,467.6057128140081,203.72270361761298,112.32668976100811,753.2573656654114,17648.79046013269,17219.032368106153,97.65860306755127,58.27183249036024,19.121150872160648,0,62.89280163009862
2023-06-26,662.3490693848681,104.93962775394725,157.40944163092087,709.8792555078945,774.7613906452494,152.85683438714966,223.80911251619958,515.7136687742993,205.49214155485257,113.43258847178285,754.805623860496,17648.7912810214,17219.03302481712,97.65860854014265,50.13001891877907,35.97002852821777,0,74.87772972686102
2023-06-27,661.4039055535258,104.56156222141028,156.84234333211543,709.1231244428205,695.2365918717328,105.14195512303968,160.18927349738624,420.28391024607936,207.26157949209215,114.5384871825576,756.3538820555807,17648.792101910105,17219.033681528083,97.65861401273403,64.53534077157317,35.1638734491286,0,51.044613911129474
2023-06-28,660.4587417221834,104.18349668887332,156.27524503330997,708.3669933777467,705.8425567599307,111.50553405595842,168.67404540794456,433.01106811191687,209.03101742933177,115.64438589333236,757.9021402506653,17648.792922798813,17219.03433823905,97.65861948532543,47.35343166762044,47.30603778644368,0,86.5445169551602
2023-06-29,659.5135778908409,103.80543115633637,155.70814673450454,707.6108623126727,722.4912841271911,121.49477047631461,181.99302730175282,452.9895409526292,210.80045536657136,116.7502846041071,759.45039844575,17648.79374368752,17219.034994950016,97.65862495791681,77.20169166589619,27.537774120375992,0,55.062025141382115
2023-06-30,658.5684140594985,103.4273656237994,155.1410484356991,706.8547312475988,707.413108647095,112.44786518825701,169.930486917676,434.89573037651405,212.56989330381094,117.85618331488185,760.9986566408346,17648.79456457623,17219.035651660983,97.6586304305082,56.25667347765006,31.753202621311512,0,61.47902657151475
2023-07-01,658.1054841182433,103.24219364729733,154.863290470946,706.4843872945946,707.413108647095,112.44786518825701,169.930486917676,434.89573037651405,210.99276890624128,116.87048056640081,759.6186727929612,17736.53729550155,17289.22983640124,98.24358197001031,41.42842443583717,31.995069469686044,0,62.82748583520289
2023-07-02,657.6425541769881,103.05702167079527,154.5855325061929,706.1140433415906,707.413108647095,112.44786518825701,169.930486917676,434.89573037651405,209.41564450867162,115.88477781791977,758.2386889450877,17824.280026426866,17359.42402114149,98.82853350951244,39.29107501938888,42.6196262381078,0,51.684748039333456
2023-07-03,657.179624235733,102.87184969429319,154.30777454143978,705.7436993885864,681.2334142233467,96.74004853400801,148.98673137867735,403.480097068016,207.83852011110196,114.89907506943874,756.8587050972143,17912.022757352184,17429.618205881747,99.41348504901455,54.824724152431855,29.237635740904384,0,70.39090692890274
2023-07-04,656.7166942944779,102.68667771779111,154.03001657668668,705.3733554355822,721.7140743701507,121.0284446220904,181.37125949612056,452.0568892441808,206.26139571353232,113.9133723209577,755.4787212493408,17999.765488277502,17499.812390622,99.99843658851668,47.76537214674149,32.232172206162716,0,72.56684641841778
2023-07-05,656.2537643532227,102.50150574128905,153.75225861193357,705.0030114825781,693.4424071568474,104.06544429410843,158.7539257254779,418.13088858821686,204.68427131596266,112.92766957247666,754.0987374014674,18087.50821920282,17570.006575362255,100.5833881280188,57.14000494092092,34.863172077732315,0,67.7270359482214
2023-07-06,655.7908344119675,102.31633376478698,153.47450064718046,704.632667529574,731.8398107658795,127.10388645952773,189.47184861270364,464.20777291905546,203.107146918393,111.94196682399563,752.7187535535938,18175.25095012814,17640.20076010251,101.16833966752091,54.73237624573545,31.492872985250866,0,51.51702841562708
2023-07-07,655.3279044707123,102.1311617882849,153.19674268242736,704.2623235765698,697.014394144155,106.20863648649295,161.61151531532394,422.4172729729859,201.53002252082334,110.9562640755146,751.3387697057204,18262.993681053456,17710.394944842763,101.75329120702304,49.271710873431275,26.428531083595775,0,93.80063481822054
2023-07-08,654.8649745294571,101.94598981178284,152.91898471767425,703.8919796235657,697.014394144155,106.20863648649295,161.61151531532394,422.4172729729859,199.95289812325368,109.97056132703355,749.958785857847,18350.736411978774,17780.58912958302,102.33824274652515,41.532062819315954,31.55271994318646,0,76.59076955801977
2023-07-09,654.4020445882019,101.76081783528076,152.64122675292114,703.5216356705615,697.014394144155,106.20863648649295,161.61151531532394,422.4172729729859,198.37577372568404,108.98485857855252,748.5788020099735,18438.479142904092,17850.783314323275,102.92319428602727,34.851527753141355,38.58905399887818,0,100.0
2023-07-10,653.9391146469468,101.57564585877869,152.36346878816803,703.1512917175573,758.7483601254385,143.24901607526309,210.9986881003508,496.49803215052617,196.79864932811438,107.99915583007149,747.1988181621001,18526.22187382941,17920.977499063527,103.5081458255294,45.53485047932979,21.787877604711518,0,60.33868912136449
2023-07-11,653.4761847056916,101.39047388227662,152.08571082341493,702.7809477645533,700.4186676915941,108.25120061495645,164.33493415327527,426.5024012299129,195.22152493054472,107.01345308159046,745.8188343142266,18613.96460475473,17991.171683803783,104.09309736503151,58.56398794323472,31.06375739317501,0,81.49458673812372
2023-07-12,653.0132547644364,101.20530190577455,151.80795285866182,702.4106038115491,711.9484620948581,115.16907725691486,173.55876967588648,440.33815451382975,193.64440053297506,106.02775033310941,744.4388504663532,18701.707335680047,18061.365868544035,104.67804890453364,52.14093744130204,24.399033480486615,1,79.35128664872997
2023-07-13,652.5503248231812,101.02012992927247,151.5301948939087,702.0402598585449,740.3379304342418,132.20275826054504,196.2703443473934,474.4055165210901,192.0672761354054,105.04204758462838,743.0588666184798,18789.450066605365,18131.56005328429,105.26300044403575,37.542612212880115,39.56037303139874,0,66.51309876283165
2023-07-14,652.087394881926,100.8349579527704,151.2524369291556,701.6699159055408,689.2283920891512,101.53703525349067,155.3827136713209,413.07407050698134,190.49015173783573,104.05634483614733,741.6788827706063,18877.192797530683,18201.754238024547,105.84795198353788,51.73180925851182,17.8145047617298,0,86.93261081271069
2023-07-15,651.6244649406708,100.64978597626833,150.9746789644025,701.2995719525367,689.2283920891512,101.53703525349067,155.3827136713209,413.07407050698134,188.91302734026607,103.0706420876663,740.2988989227329,18964.935528456,18271.9484227648,106.43290352304,53.85317379728837,25.528625221827294,0,65.13507990863465
2023-07-16,651.1615349994157,100.46461399976626,150.6969209996494,700.9292279995325,689.2283920891512,101.53703525349067,155.3827136713209,413.07407050698134,187.33590294269644,102.08493933918527,738.9189150748593,19052.67825938132,18342.142607505055,107.01785506254211,41.16142563798867,33.01769500051617,0,65.66930296690471
2023-07-17,650.6986050581605,100.27944202326418,150.4191630348963,700.5588840465283,725.6864983651033,123.41189901906193,184.5491986920826,456.82379803812387,185.75877854512677,101.09923659070424,737.5389312269859,19140.420990306637,18412.336792245307,107.60280660204424,51.53725105945528,42.52419223387472,1,28.342841296739408
2023-07-18,650.2356751169053,100.09427004676212,150.14140507014318,700.1885400935242,752.6785688570607,139.60714131423643,206.14285508564856,489.21428262847286,184.1816541475571,100.11353384222319,736.1589473791124,19228.163721231955,18482.530976985563,108.18775814154635,50.58208718446,29.4739979114161,0,74.90833664491164
2023-07-19,649.7727451756501,99.90909807026004,149.86364710539007,699.8181961405201,679.8129191359693,95.88775148158159,147.85033530877544,401.77550296316315,182.60452974998745,99.12783109374216,734.778963531239,19315.906452157273,18552.72516172582,108.77270968104847,38.57029702169377,25.558403786454413,0,54.093881059811125
2023-07-20,649.3098152343949,99.72392609375797,149.58588914063697,699.4478521875159,724.6158464633077,122.76950787798457,183.69267717064608,455.5390157559691,181.0274053524178,98.14212834526111,733.3989796833656,19403.64918308259,18622.91934646607,109.3576612205506,53.577873603482836,45.04925655552472,0,63.391345651653864
2023-07-21,648.8468852931397,99.5387541172559,149.30813117588386,699.0775082345118,726.4970698562106,123.89824191372635,185.19765588496847,457.79648382745273,179.45028095484815,97.15642559678008,732.0189958354921,19491.39191400791,18693.113531206327,109.94261276005271,55.60784526368234,18.415888796670046,0,57.685364335059674
2023-07-22,648.3839553518847,99.35358214075383,149.03037321113075,698.7071642815076,726.4970698562106,123.89824191372635,185.19765588496847,457.79648382745273,177.8731565572785,96.17072284829905,730.6390119876187,19579.134644933227,18763.307715946583,110.52756429955484,60.830512431752766,12.409552347039345,0,65.60522152818086
2023-07-23,647.9210254106295,99.16841016425175,148.75261524637764,698.3368203285034,726.4970698562106,123.89824191372635,185.19765588496847,457.79648382745273,176.29603215970883,95.18502009981802,729.2590281397452,19666.877375858545,18833.501900686835,111.11251583905695,60.53802052034903,33.52011560042666,0,75.32656276260923
2023-07-24,647.4580954693743,98.98323818774969,148.47485728162454,697.9664763754994,739.5455717944328,131.72734307665965,195.63645743554622,473.4546861533193,174.71890776213917,94.19931735133697,727.8790442918718,19754.620106783863,18903.69608542709,111.69746737855907,36.22330632042909,25.98356620517911,0,70.13369875658509
2023-07-25,646.9951655281191,98.79806621124762,148.19709931687143,697.5961324224952,689.076232228048,101.44573933682878,155.26098578243835,412.89147867365756,173.1417833645695,93.21361460285594,726.4990604439984,19842.36283770918,18973.890270167343,112.2824189180612,40.62174960084877,21.830137462954294,1,78.51569548606969
2023-07-26,646.5322355868639,98.61289423474554,147.91934135211832,697.225788469491,686.9885846728931,100.19315080373585,153.59086773831447,410.3863016074717,171.56465896699984,92.22791185437491,725.1190765961248,19930.1055686345,19044.0844549076,112.86737045756331,55.1503526720866,35.66685157839483,0,85.18755442702758
2023-07-27,646.0693056456087,98.42772225824348,147.64158338736522,696.855444516487,733.0485391404225,127.82912348425347,190.43883131233795,465.65824696850694,169.98753456943018,91.24220910589386,723.7390927482514,20017.848299559817,19114.278639647855,113.45232199706544,55.13785950912209,31.95040571016959,0,65.57444875986597
2023-07-28,645.6063757043536,98.2425502817414,147.3638254226121,696.4851005634828,727.4246168308297,124.45477009849779,185.93969346466372,458.9095401969956,168.41041017186052,90.25650635741283,722.3591089003779,20105.591030485135,19184.472824388107,114.03727353656755,55.150476863060476,25.487370954106172,0,64.25719309580664
2023-07-29,645.1434457630984,98.05737830523933,147.086067457859,696.1147566104786,727.4246168308297,124.45477009849779,185.93969346466372,458.9095401969956,166.83328577429089,89.2708036089318,720.9791250525045,20193.333761410453,19254.667009128363,114.62222507606967,88.52731490654722,19.757564810632843,0,81.49273184394411
2023-07-30,644.6805158218432,97.87220632873726,146.8083094931059,695.7444126574745,727.4246168308297,124.45477009849779,185.93969346466372,458.9095401969956,165.25616137672122,88.28510086045077,719.599141204631,20281.07649233577,19324.861193868615,115.2071766155718,55.70890510693167,36.97965862624116,0,82.44456746487916
2023-07-31,644.217585880588,97.68703435223519,146.5305515283528,695.3740687044703,726.2623212586469,123.75739275518815,185.00985700691754,457.51478551037627,163.67903697915156,87.29939811196972,718.2191573567576,20368.81922326109,19395.05537860887,115.79212815507391,61.35565640180599,35.20160942366929,0,78.88709041723656
2023-08-01,643.9184642463928,97.56738569855709,146.35107854783564,695.1347713971142,728.6612052374244,125.19672314245463,186.9289641899395,460.39344628490926,163.02835359100436,86.89272099437773,717.6498093921288,20329.539638437484,19363.63171074999,115.53026425624988,59.54001763493203,29.206593089764937,0,58.573854319127804
2023-08-02,643.6193426121976,97.44773704487899,146.1716055673185,694.895474089758,702.9993819605377,109.79962917632264,166.3995055684302,429.5992583526453,162.37767020285716,86.48604387678571,717.0804614275,20290.26005361388,19332.208042891103,115.26840035742586,56.51391251305798,44.77309596838133,0,75.07186078601924
2023-08-03,643.3202209780022,97.3280883912009,145.99213258680135,694.6561767824018,725.8063424290251,123.48380545741506,184.64507394322007,456.9676109148301,161.72698681470996,86.07936675919372,716.5111134628712,20250.980468790276,19300.78437503222,115.00653645860183,46.84730755359654,21.43932186939078,1,71.31364724856746
2023-08-04,643.021099343807,97.20843973752281,145.81265960628423,694.4168794750456,727.326811832467,124.39608709948021,185.86144946597364,458.7921741989604,161.07630342656276,85.67268964160172,715.9417654982424,20211.700883966674,19269.36070717334,114.74467255977781,57.589692204932675,17.79579863260209,0,82.63034729619596
2023-08-05,642.7219777096118,97.08879108384471,145.63318662576708,694.1775821676894,727.326811832467,124.39608709948021,185.86144946597364,458.7921741989604,160.42562003841556,85.26601252400972,715.3724175336135,20172.42129914307,19237.937039314456,114.48280866095378,42.27174785462428,24.464735440950044,0,63.125534925547015
2023-08-06,642.4228560754166,96.96914243016661,145.45371364524993,693.9382848603332,727.326811832467,124.39608709948021,185.86144946597364,458.7921741989604,159.77493665026836,84.85933540641771,714.8030695689848,20133.141714319467,19206.51337145557,114.22094476212975,47.63181393259991,29.635311869156016,0,50.000676506201
2023-08-07,642.1237344412214,96.84949377648852,145.2742406647328,693.698987552977,702.1412145493408,109.28472872960448,165.71297163947264,428.569457459209,159.12425326212116,84.45265828882572,714.233721604356,20093.86212949586,19175.08970359669,113.95908086330573,45.14636452170897,31.946715594581534,0,78.28284160456327
2023-08-08,641.824612807026,96.72984512281042,145.09476768421564,693.4596902456209,766.6443627786189,147.98661766717134,217.31549022289514,505.9732353343427,158.47356987397396,84.04598117123372,713.6643736397272,20054.582544672256,19143.666035737806,113.6972169644817,50.81874139386323,28.070111537149362,0,39.29957940091477
2023-08-09,641.5254911728308,96.61019646913232,144.9152947036985,693.2203929382647,731.8458230227947,127.10749381367681,189.47665841823576,464.21498762735365,157.82288648582676,83.63930405364172,713.0950256750984,20015.302959848654,19112.242367878924,113.43535306565767,73.14658566673509,32.816443172114376,0,61.22183915324404
2023-08-10,641.2263695386356,96.49054781545424,144.73582172318135,692.9810956309085,690.2174125699338,102.13044754196028,156.17393005594704,414.26089508392056,157.17220309767956,83.23262693604971,712.5256777104696,19976.023375025048,19080.818700020038,113.17348916683365,31.32734807408252,19.98768460647645,1,57.72165386418047
2023-08-11,640.9272479044404,96.37089916177614,144.5563487426642,692.7417983235523,736.4138402158458,129.84830412950745,193.1310721726766,469.6966082590149,156.52151970953236,82.82594981845772,711.9563297458408,19936.743790201446,19049.395032161156,112.91162526800962,56.86260190374514,41.55011683258608,0,57.640783949131034
2023-08-12,640.6281262702452,96.25125050809804,144.37687576214708,692.5025010161961,736.4138402158458,129.84830412950745,193.1310721726766,469.6966082590149,155.87083632138516,82.41927270086572,711.386981781212,19897.46420537784,19017.971364302273,112.6497613691856,33.87284128810349,29.34279057285945,1,61.01162234853885
2023-08-13,640.3290046360498,96.13160185441994,144.19740278162993,692.2632037088399,736.4138402158458,129.84830412950745,193.1310721726766,469.6966082590149,155.22015293323796,82.01259558327372,710.8176338165832,19858.184620554235,18986.54769644339,112.38789747036157,45.280681342105666,38.93836665270502,0,84.60848283701955
2023-08-14,640.0298830018546,96.01195320074184,144.01792980111279,692.0239064014837,695.6329582443169,105.37977494659017,160.50636659545358,420.75954989318035,154.56946954509075,81.60591846568171,710.2482858519544,19818.905035730633,18955.124028584505,112.12603357153753,60.889505969673664,32.74180277102163,0,79.84666502807647
2023-08-15,639.7307613676594,95.89230454706374,143.83845682059564,691.7846090941275,739.6771150935613,131.80626905613678,195.74169207484903,473.61253811227357,153.91878615694355,81.19924134808971,709.6789378873256,19779.625450907028,18923.700360725623,111.86416967271352,50.64280019095463,33.65402575323027,0,66.97923181608994
2023-08-16,639.4316397334642,95.77265589338566,143.6589838400785,691.5453117867713,748.9648894751851,137.37893368511106,203.17191158014808,484.75786737022213,153.26810276879635,80.79256423049772,709.1095899226968,19740.345866083426,18892.27669286674,111.60230577388948,39.22255222070694,34.558138241857634,0,83.6034816623086
2023-08-17,639.132518099269,95.65300723970756,143.47951085956134,691.3060144794151,699.4829420412073,107.68976522472434,163.5863536329658,425.3795304494487,152.61741938064915,80.38588711290572,708.540241958068,19701.06628125982,18860.85302500786,111.34044187506547,42.84696290740032,33.58166848013852,0,57.25243413800351
2023-08-18,638.8333964650737,95.53335858602946,143.3000378790442,691.0667171720589,744.084403231108,134.45064193866483,199.26752258488642,478.90128387732966,151.96673599250195,79.97920999531371,707.9708939934392,19661.78669643622,18829.429357148972,111.07857797624143,56.79597748934676,35.14178207894035,0,55.6205993710341
2023-08-19,638.5342748308784,95.41370993235137,143.12056489852705,690.8274198647027,744.084403231108,134.45064193866483,199.26752258488642,478.90128387732966,151.31605260435475,79.57253287772171,707.4015460288105,19622.507111612613,18798.00568929009,110.8167140774174,42.69633368282864,40.63322024105945,0,80.36315991095908
2023-08-20,638.2351531966832,95.29406127867327,142.94109191800993,690.5881225573465,744.084403231108,134.45064193866483,199.26752258488642,478.90128387732966,150.66536921620755,79.16585576012972,706.8321980641816,19583.227526789007,18766.582021431208,110.55485017859338,52.16458589581975,31.57216935761176,0,76.95571875187176
2023-08-21,637.936031562488,95.17441262499517,142.76161893749278,690.3488252499903,730.3195231734124,126.19171390404748,188.25561853872998,462.38342780809495,150.01468582806035,78.75917864253772,706.2628500995528,19543.947941965405,18735.158353572326,110.29298627976935,50.45571839903814,35.672030060708096,0,64.47683918100012
2023-08-22,637.6369099282928,95.05476397131709,142.58214595697564,690.1095279426341,740.5515039998622,132.33090239991736,196.4412031998898,474.6618047998347,149.36400243991315,78.35250152494571,705.693502134924,19504.6683571418,18703.73468571344,110.03112238094533,43.483996523941826,29.282114445702184,0,56.37446927562243
2023-08-23,637.3377882940975,94.93511531763899,142.4026729764585,689.870230635278,767.4198245663487,148.4518947398092,217.93585965307895,506.9037894796184,148.71331905176595,77.94582440735371,705.1241541702952,19465.388772318198,18672.311017854558,109.7692584821213,71.43944089325325,41.52093772359578,0,87.51678250045528
2023-08-24,637.0386666599022,94.81546666396089,142.22319999594134,689.6309333279219,713.8652970999283,116.31917825995694,175.0922376799426,442.6383565199139,148.06263566361875,77.53914728976171,704.5548062056664,19426.109187494592,18640.887349995675,109.50739458329727,56.33919022318011,24.58886158352584,0,49.35876938862618
2023-08-25,636.739545025707,94.69581801028279,142.0437270154242,689.3916360205657,701.1565958910628,108.69395753463766,164.9252767128502,427.3879150692753,147.41195227547155,77.13247017216972,703.9854582410376,19386.829602670987,18609.463682136793,109.24553068447325,29.74857413342393,44.40752346328652,1,62.81888877587728
2023-08-26,636.4404233915118,94.5761693566047,141.86425403490705,689.1523387132095,701.1565958910628,108.69395753463766,164.9252767128502,427.3879150692753,146.76126888732435,76.72579305457771,703.4161102764089,19347.550017847385,18578.040014277907,108.98366678564922,51.86454314769428,29.678736394845252,0,72.74291833021476
2023-08-27,636.1413017573166,94.4565207029266,141.6847810543899,688.9130414058533,701.1565958910628,108.69395753463766,164.9252767128502,427.3879150692753,146.11058549917715,76.31911593698571,702.84676231178,19308.27043302378,18546.616346419025,108.72180288682519,43.38213535231612,18.553799183055617,1,91.62597770117735
2023-08-28,635.8421801231214,94.33687204924851,141.50530807387278,688.6737440984971,697.7621392593619,106.65728355561716,162.20971140748952,423.3145671112343,145.45990211102995,75.91243881939371,702.2774143471512,19268.990848200177,18515.192678560143,108.45993898800117,58.52433334796224,31.024835319286314,0,74.59720254487864
2023-08-29,635.543058488926,94.21722339557041,141.32583509335564,688.4344467911409,699.6047428758641,107.76284572551843,163.68379430069123,425.52569145103683,144.80921872288275,75.5057617018017,701.7080663825224,19229.711263376572,18483.76901070126,108.19807508917714,42.07479261567299,24.551586740200953,0,75.76365583615959
2023-08-30,635.2439368547308,94.09757474189232,141.1463621128385,688.1951494837847,718.0724572646474,118.84347435878844,178.4579658117179,447.68694871757685,144.15853533473555,75.0990845842097,701.1387184178936,19190.43167855297,18452.345342842375,107.93621119035312,48.85263558533101,36.72514839190979,0,63.16739559822247
2023-08-31,634.9448152205356,93.97792608821422,140.96688913232134,687.9558521764285,728.5287993704161,125.11727962224965,186.82303949633288,460.23455924449934,143.50785194658835,74.69240746661771,700.5693704532648,19151.152093729364,18420.921674983492,107.67434729152909,55.049872789804574,24.779008165580873,0,76.82176270329518
2023-09-01,632.9824513959054,93.19298055836212,139.7894708375432,686.3859611167243,726.9172699832504,124.15036198995028,185.5338159866004,458.30072397990057,147.3451219069308,77.09070119183174,703.9269816685645,19089.306637974973,18371.44531037998,107.26204425316647,58.657551941701215,26.430532534281763,0,71.26371185054904
2023-09-02,631.0200875712751,92.40803502851003,138.61205254276507,684.8160700570202,726.9172699832504,124.15036198995028,185.5338159866004,458.30072397990057,151.18239186727325,79.48899491704579,707.2845928838641,19027.461182220577,18321.96894577646,106.84974121480384,37.997035929442234,14.883674152435752,0,50.938425514989305
2023-09-03,629.0577237466449,91.62308949865795,137.43463424798693,683.246178997316,726.9172699832504,124.15036198995028,185.5338159866004,458.30072397990057,155.01966182761572,81.88728864225982,710.6422040991638,18965.615726466185,18272.492581172948,106.43743817644123,46.654987641590516,26.381549446007387,0,79.51521824191728
2023-09-04,627.0953599220146,90.83814396880585,136.2572159532088,681.6762879376117,740.6795812259006,132.40774873554037,196.54366498072048,474.81549747108073,158.8569317879582,84.28558236747386,713.9998153144634,18903.770270711793,18223.016216569435,106.02513513807861,45.25054688839044,10.608965386968347,0,81.64472067816222
2023-09-05,625.1329960973844,90.05319843895376,135.07979765843064,680.1063968779076,720.3250472969477,120.1950283781686,180.26003783755814,450.39005675633723,162.69420174830066,86.6838760926879,717.3574265297631,18841.924814957398,18173.53985196592,105.61283209971599,43.46670767426288,17.328777412114214,0,79.64038058585395
2023-09-06,623.1706322727542,89.26825290910166,133.9023793636525,678.5365058182034,756.338351928933,141.80301115735975,209.07068154314635,493.6060223147195,166.5314717086431,89.08216981790194,720.7150377450628,18780.079359203006,18124.063487362404,105.20052906135336,67.65454240281096,36.083317249154376,0,70.39993510798962
2023-09-07,621.2082684481239,88.48330737924957,132.72496106887436,676.9666147584992,713.3835791690511,116.03014750143066,174.70686333524088,442.0602950028613,170.36874166898556,91.48046354311597,724.0726489603624,18718.233903448614,18074.58712275889,104.78822602299074,54.049817109609556,36.28640126920666,0,58.52587740220423
2023-09-08,619.2459046234937,87.69836184939749,131.54754277409623,675.396723698795,788.0042291647404,160.8025374988443,234.40338333179238,531.6050749976886,174.20601162932803,93.87875726833002,727.430260175662,18656.38844769422,18025.110758155377,104.37592298462813,37.391160456649544,33.40366049427972,0,42.28979522458161
2023-09-09,617.2835407988634,86.91341631954539,130.3701244793181,673.8268326390909,788.0042291647404,160.8025374988443,234.40338333179238,531.6050749976886,178.04328158967047,96.27705099354405,730.7878713909616,18594.542991939827,17975.634393551863,103.96361994626551,59.17861947054776,22.264190854966294,0,71.88464326481741
2023-09-10,615.3211769742333,86.1284707896933,129.19270618453996,672.2569415793866,788.0042291647404,160.8025374988443,234.40338333179238,531.6050749976886,181.88055155001294,98.6753447187581,734.1454826062613,18532.697536185435,17926.158028948346,103.55131690790289,71.22156197012633,29.61830915086416,0,82.98330471689019
2023-09-11,613.3588131496031,85.3435252598412,128.01528788976182,670.6870505196824,735.6416836941252,129.38501021647508,192.51334695530014,468.77002043295016,185.7178215103554,101.07363844397213,737.503093821561,18470.85208043104,17876.681664344833,103.13901386954026,60.32465260551147,29.971179687275452,0,81.94638962899697
2023-09-12,611.3964493249728,84.5585797299891,126.83786959498367,669.1171594599783,698.571061089593,107.14263665375576,162.85684887167434,424.28527330751155,189.55509147069787,103.47193216918618,740.8607050368606,18409.006624676647,17827.20529974132,102.72671083117764,34.80630034045987,20.733082486459658,0,79.79287412072617
2023-09-13,609.4340855003426,83.77363420013702,125.66045130020554,667.5472684002741,693.2276875484722,103.93661252908332,158.58215003877774,417.8732250581666,193.39236143104034,105.8702258944002,744.2183162521603,18347.161168922255,17777.728935137806,102.31440779281503,45.15765927133749,42.027186414137205,0,69.10946825740731
2023-09-14,607.4717216757123,82.98868867028493,124.4830330054274,665.9773773405699,732.0618103810797,127.23708622864778,189.6494483048637,464.47417245729554,197.22963139138278,108.26851961961424,747.5759274674599,18285.31571316786,17728.25257053429,101.90210475445241,62.669111491866225,37.018898324605374,0,83.04957008837796
2023-09-15,605.5093578510821,82.20374314043283,123.30561471064925,664.4074862808657,714.4134303668537,116.64805822011223,175.530744293483,443.29611644022447,201.06690135172525,110.66681334482828,750.9335386827596,18223.470257413468,17678.776205930775,101.48980171608979,42.92330534381219,28.23228660936269,0,81.08994188627084
2023-09-16,603.5469940264519,81.41879761058074,122.12819641587112,662.8375952211616,714.4134303668537,116.64805822011223,175.530744293483,443.29611644022447,204.90417131206772,113.06510707004233,754.2911498980593,18161.624801659076,17629.29984132726,101.07749867772716,54.43819428146229,30.215086711956246,0,64.9283972713413
2023-09-17,601.5846302018216,80.63385208072864,120.95077812109298,661.2677041614573,714.4134303668537,116.64805822011223,175.530744293483,443.29611644022447,208.74144127241016,115.46340079525636,757.6487611133589,18099.77934590468,17579.823476723745,100.66519563936454,57.74634053429337,31.66706246358042,0,78.11917619939017
2023-09-18,599.6222663771914,79.84890655087656,119.77335982631485,659.6978131017531,737.8500123523023,130.71000741138138,194.28000988184183,471.42001482276277,212.57871123275262,117.8616945204704,761.0063723286586,18037.93389015029,17530.34711212023,100.25289260100193,40.730695284219166,13.666121052605675,0,63.5684902550885
2023-09-19,597.6599025525611,79.06396102102447,118.59594153153671,658.127922042049,731.8309406143386,127.09856436860318,189.4647524914709,464.19712873720636,216.4159811930951,120.25998824568444,764.3639835439582,17976.088434395897,17480.870747516718,99.84058956263931,49.404746439382,28.022580939835226,0,76.48029077940306
2023-09-20,595.6975387279309,78.27901549117237,117.41852323675856,656.5580309823448,718.1792771835782,118.9075663101469,178.54342174686255,447.8151326202938,220.25325115343753,122.65828197089849,767.7215947592579,17914.2429786415,17431.394382913204,99.42828652427669,17.58732659930927,24.54412601601761,0,54.4106002683872
2023-09-21,593.7351749033007,77.49406996132028,116.24110494198042,654.9881399226406,698.8301570482898,107.29809422897392,163.0641256386319,424.59618845794785,224.09052111378003,125.05657569611252,771.0792059745576,17852.39752288711,17381.918018309687,99.01598348591406,39.756123586657104,21.987039920840676,0,55.33345829592494
2023-09-22,591.7728110786704,76.70912443146818,115.06368664720229,653.4182488629365,682.1288193828534,97.27729162971204,149.7030555062827,404.5545832594241,227.92779107412247,127.45486942132655,774.4368171898572,17790.552067132718,17332.441653706173,98.60368044755144,47.4743184860684,27.75119765691236,0,82.69848456332689
