date,quandl_gold_prices_price,quandl_silver_prices_price,usgs_iron_ore_price,usgs_steel_price,usgs_coal_price,usgs_copper_price,usgs_aluminum_price,inegi_construction_index_value,inegi_industrial_production_value,inegi_manufacturing_index_value,inegi_employment_index_value
2021-01-31,1783.5325260791474,23.47005610580073,104.83924543132068,712.0981135783018,157.25886814698103,4.120981135783017,2.57258868146981,101.20981135783018,105.7258868146981,102.96784908626414,98.48392454313206
2021-02-01,1874.8026664664417,28.168176235214457,,,,,,,,,
2021-02-02,1766.6187006463956,27.61581394519985,,,,,,,,,
2021-02-03,1892.2486553919928,23.75599080111905,,,,,,,,,
2021-02-04,1999.0751498379584,25.512486390657976,,,,,,,,,
2021-02-05,1763.0737027769746,26.163941061658477,,,,,,,,,
2021-02-06,1968.7401553335194,19.965307947386954,,,,,,,,,
2021-02-07,1943.396748726117,26.033942165881967,,,,,,,,,
2021-02-08,1675.3334378954041,20.398577806339276,,,,,,,,,
2021-02-09,1658.1079372033146,29.565686183375092,,,,,,,,,
2021-02-10,1656.7623326302055,30.466675246087917,,,,,,,,,
2021-02-11,1892.8377874826838,29.31077449948514,,,,,,,,,
2021-02-12,1631.7619982045721,21.044129292840804,,,,,,,,,
2021-02-13,1894.8572168819717,29.667015642848224,,,,,,,,,
2021-02-14,1692.067106125159,23.010212140034184,,,,,,,,,
2021-02-15,1653.827531448088,25.230017787889867,,,,,,,,,
2021-02-16,1838.3084649016218,22.189006052230788,,,,,,,,,
2021-02-17,1897.289709307249,32.22070413709303,,,,,,,,,
2021-02-18,1735.925706285505,28.213857668790233,,,,,,,,,
2021-02-19,1764.7535513005282,26.551144481027812,,,,,,,,,
2021-02-20,1875.6366275579126,21.750653173455596,,,,,,,,,
2021-02-21,1660.2034084274594,24.5717687452704,,,,,,,,,
2021-02-22,1879.1506618383498,25.363574661893963,,,,,,,,,
2021-02-23,1856.093865037326,23.500255898770682,,,,,,,,,
2021-02-24,1811.7225443006266,26.757137439534198,,,,,,,,,
2021-02-25,1579.4526660533654,19.55590997453172,,,,,,,,,
2021-02-26,1850.3749592941076,27.978205222535202,,,,,,,,,
2021-02-27,1948.4977213400966,26.250418952937473,,,,,,,,,
2021-02-28,1886.2220541793272,24.51334520788927,61.73439510684404,604.33598776711,92.60159266026606,3.043359877671101,1.9260159266026606,90.43359877671101,99.2601592660266,94.3468790213688,94.1734395106844
2021-03-01,1721.3209438989259,27.733896786412974,,,,,,,,,
2021-03-02,1732.9232880968427,28.86576842428517,,,,,,,,,
2021-03-03,1769.6418793529397,22.47478572925962,,,,,,,,,
2021-03-04,1721.9092995218148,27.11121466298051,,,,,,,,,
2021-03-05,1752.3498599832217,26.062267415350487,,,,,,,,,
2021-03-06,1770.8427712736632,22.467472674811596,,,,,,,,,
2021-03-07,1561.7868636581195,25.953924343658514,,,,,,,,,
2021-03-08,1831.4162304513575,16.841655907097138,,,,,,,,,
2021-03-09,1764.7785490862852,25.165844823173853,,,,,,,,,
2021-03-10,1800.0255064717091,25.327038646691832,,,,,,,,,
2021-03-11,1736.6940325915282,27.131458580175025,,,,,,,,,
2021-03-12,1577.9536838859422,19.957587463670222,,,,,,,,,
2021-03-13,1816.1955591128674,23.411332518675945,,,,,,,,,
2021-03-14,1809.7027990425129,28.927358582598874,,,,,,,,,
2021-03-15,1700.7387655640318,26.804039401663115,,,,,,,,,
2021-03-16,1873.4372246591697,18.792105261570228,,,,,,,,,
2021-03-17,1706.8679260091594,25.608621217633043,,,,,,,,,
2021-03-18,1676.3443621267468,27.14018289692745,,,,,,,,,
2021-03-19,1703.5412690932174,21.062432463073034,,,,,,,,,
2021-03-20,1752.2850927805748,25.063533758138053,,,,,,,,,
2021-03-21,1646.5751184670432,27.50765151149222,,,,,,,,,
2021-03-22,1622.6377911210031,28.30290252926173,,,,,,,,,
2021-03-23,1745.195442884865,24.124820542922702,,,,,,,,,
2021-03-24,2040.454664903293,29.181269750557593,,,,,,,,,
2021-03-25,1827.509326939009,22.753783725786313,,,,,,,,,
2021-03-26,1822.8877522252926,26.061511478829946,,,,,,,,,
2021-03-27,1863.6036209627864,25.43994243663155,,,,,,,,,
2021-03-28,1895.214454716441,19.561901099094204,,,,,,,,,
2021-03-29,1742.5007965259072,26.36924191583458,,,,,,,,,
2021-03-30,1831.048593030335,29.292760614548424,,,,,,,,,
2021-03-31,1895.5872437042406,22.700421190175398,65.50164334973934,613.7541083743483,98.25246502460902,3.137541083743484,1.98252465024609,91.37541083743484,99.8252465024609,95.10032866994787,94.55016433497393
2021-04-01,1861.1307756370825,23.29251298127101,,,,,,,,,
2021-04-02,1771.0672014448533,27.358535691494524,,,,,,,,,
2021-04-03,1640.2925699217546,30.23458644438315,,,,,,,,,
2021-04-04,1652.4363002144137,29.071177034567352,,,,,,,,,
2021-04-05,1844.6382849648446,28.583745169847916,,,,,,,,,
2021-04-06,1809.1538550174357,30.348061826803598,,,,,,,,,
2021-04-07,1731.9883936830367,26.805346995506795,,,,,,,,,
2021-04-08,1556.93677757234,26.191215112832094,,,,,,,,,
2021-04-09,1880.2272510591042,25.042278943288455,,,,,,,,,
2021-04-10,1873.5985682429946,23.950112906960488,,,,,,,,,
2021-04-11,1866.6347519939522,25.582277485476396,,,,,,,,,
2021-04-12,1722.9601775319538,23.648680273705075,,,,,,,,,
2021-04-13,1722.5539643004463,32.208885533510646,,,,,,,,,
2021-04-14,1857.3459490179034,27.44522064465984,,,,,,,,,
2021-04-15,1778.596991528422,25.286614168342616,,,,,,,,,
2021-04-16,1804.2556214013357,20.600608030598202,,,,,,,,,
2021-04-17,1716.7427309950817,21.079993155761557,,,,,,,,,
2021-04-18,1734.4122576890022,21.878853552242667,,,,,,,,,
2021-04-19,1733.8888480292255,23.06031401386266,,,,,,,,,
2021-04-20,1708.669768030394,26.865761274382116,,,,,,,,,
2021-04-21,1828.91802640524,20.63319011104493,,,,,,,,,
2021-04-22,1774.175388470453,24.421409906411405,,,,,,,,,
2021-04-23,1821.2691633590825,25.36907437336723,,,,,,,,,
2021-04-24,2004.8733226706115,26.55035296735157,,,,,,,,,
2021-04-25,1710.2127400057411,28.59676961801018,,,,,,,,,
2021-04-26,1858.250114071718,25.84387285444678,,,,,,,,,
2021-04-27,1880.3252942057186,23.559734150740034,,,,,,,,,
2021-04-28,1874.1341077235415,25.746416101449412,,,,,,,,,
2021-04-29,1730.128586639338,29.56830515133811,,,,,,,,,
2021-04-30,1783.4094753346849,28.489264966877652,88.75424941518054,671.8856235379513,133.1313741227708,3.718856235379514,2.3313137412277083,97.18856235379513,103.31313741227709,99.75084988303611,96.87542494151805
2021-05-01,1924.8696453253006,27.795757258746935,,,,,,,,,
2021-05-02,1742.2182461613174,24.97878160166802,,,,,,,,,
2021-05-03,1831.8884428498789,22.758713670260864,,,,,,,,,
2021-05-04,1579.4598352020218,22.83702051585636,,,,,,,,,
2021-05-05,1831.0355555214574,18.070050667960054,,,,,,,,,
2021-05-06,1668.2694941508398,31.711703661709503,,,,,,,,,
2021-05-07,1864.9945885921697,22.784044835083623,,,,,,,,,
2021-05-08,2071.4158515695635,28.598165901644343,,,,,,,,,
2021-05-09,1800.467609227454,22.246618676936826,,,,,,,,,
2021-05-10,1942.3608425727007,24.90442742095188,,,,,,,,,
2021-05-11,1660.2455669524172,24.317140407888587,,,,,,,,,
2021-05-12,1783.996250416268,20.54700483230692,,,,,,,,,
2021-05-13,1683.5385730285943,25.41597412633219,,,,,,,,,
2021-05-14,1945.503386988724,20.345494053531326,,,,,,,,,
2021-05-15,1861.0594021978125,28.343610766990565,,,,,,,,,
2021-05-16,1673.2083928321058,26.509519116845745,,,,,,,,,
2021-05-17,1899.534765780652,26.353535229970266,,,,,,,,,
2021-05-18,1814.0520482310255,25.908464709379714,,,,,,,,,
2021-05-19,1620.3445909796656,21.42598661069442,,,,,,,,,
2021-05-20,1678.2917180658526,28.525145391260843,,,,,,,,,
2021-05-21,1794.154334777078,26.453334570544296,,,,,,,,,
2021-05-22,2038.5975567738196,30.662885928832342,,,,,,,,,
2021-05-23,1847.047980156119,28.100683675518088,,,,,,,,,
2021-05-24,1909.6001692932048,25.847470395206404,,,,,,,,,
2021-05-25,1808.1401612081352,25.842826804350466,,,,,,,,,
2021-05-26,1835.1484734402475,22.132128178287214,,,,,,,,,
2021-05-27,1909.6541490986344,18.499389056350505,,,,,,,,,
2021-05-28,1887.4793205542462,26.41566829315068,,,,,,,,,
2021-05-29,1818.2237740223215,24.901655030424177,,,,,,,,,
2021-05-30,1747.992700677387,26.56201027415085,,,,,,,,,
2021-05-31,1795.1591757257509,29.028987608965494,79.74337759331152,649.3584439832788,119.61506638996728,3.493584439832788,2.196150663899673,94.93584439832789,101.96150663899672,97.9486755186623,95.97433775933115
2021-06-01,1828.089846982828,24.691991994454344,,,,,,,,,
2021-06-02,1719.7790555646293,25.83972566725723,,,,,,,,,
2021-06-03,1844.3470985878882,23.57431466229411,,,,,,,,,
2021-06-04,1820.2800284922491,26.152739252773824,,,,,,,,,
2021-06-05,1624.2194216227895,26.304231447002653,,,,,,,,,
2021-06-06,1737.511389085424,25.33576701156548,,,,,,,,,
2021-06-07,1809.7179110561171,28.10704640860161,,,,,,,,,
2021-06-08,1837.883526909847,21.375614319703946,,,,,,,,,
2021-06-09,1798.1233213902726,22.367384226433085,,,,,,,,,
2021-06-10,1837.4322443798226,22.80495917695877,,,,,,,,,
2021-06-11,1700.1638148497846,26.39296238647446,,,,,,,,,
2021-06-12,1709.2831062877747,22.297423076902277,,,,,,,,,
2021-06-13,1828.0215585865662,21.654547806417437,,,,,,,,,
2021-06-14,1814.8667949721005,23.023835635411046,,,,,,,,,
2021-06-15,1782.9342425269542,22.15597199451964,,,,,,,,,
2021-06-16,1862.3663989582553,26.56301899292313,,,,,,,,,
2021-06-17,1641.12097172595,25.08857334927952,,,,,,,,,
2021-06-18,1848.6297005477088,27.275155824749344,,,,,,,,,
2021-06-19,1809.308918809502,27.732661473744706,,,,,,,,,
2021-06-20,1922.499922022044,24.680800978803767,,,,,,,,,
2021-06-21,1949.5665251535381,28.54968348040089,,,,,,,,,
2021-06-22,1821.6155860458998,28.462149285331506,,,,,,,,,
2021-06-23,1826.424611852346,26.541404681169038,,,,,,,,,
2021-06-24,1759.632048248804,26.45503256638884,,,,,,,,,
2021-06-25,1852.292089087429,20.34803958130325,,,,,,,,,
2021-06-26,1807.6891992400592,24.396939067711102,,,,,,,,,
2021-06-27,1818.075467519062,20.49280456192756,,,,,,,,,
2021-06-28,1762.3930872402414,27.61524307515449,,,,,,,,,
2021-06-29,1723.2984524264718,22.237658667592058,,,,,,,,,
2021-06-30,1636.22951278519,30.06100095083751,106.28494665190547,715.7123666297637,159.42741997785822,4.157123666297637,2.594274199778582,101.57123666297637,105.94274199778582,103.25698933038109,98.62849466519054
2021-07-01,1678.4657415449992,19.771161101991495,,,,,,,,,
2021-07-02,1741.0832558535276,23.909194731520273,,,,,,,,,
2021-07-03,1818.7129572937592,28.53393646936438,,,,,,,,,
2021-07-04,1676.001905479137,22.864392334436566,,,,,,,,,
2021-07-05,1773.6625320706025,22.725330690524963,,,,,,,,,
2021-07-06,1751.4260991985395,23.58393606232893,,,,,,,,,
2021-07-07,1733.5272751808827,29.59437100714264,,,,,,,,,
2021-07-08,1740.2902508791246,23.25579867781033,,,,,,,,,
2021-07-09,1818.8482625502345,28.42635033984157,,,,,,,,,
2021-07-10,1818.9448911943382,19.78227867350605,,,,,,,,,
2021-07-11,1992.270229642568,21.002842186428982,,,,,,,,,
2021-07-12,1921.3653947899088,23.140814015872024,,,,,,,,,
2021-07-13,1734.467207877221,21.775943171432182,,,,,,,,,
2021-07-14,1717.8082159470637,28.382793131425917,,,,,,,,,
2021-07-15,1711.5618688853046,20.052668530110168,,,,,,,,,
2021-07-16,1849.3606403510146,27.07794342766554,,,,,,,,,
2021-07-17,1756.5112281071642,23.22390613580687,,,,,,,,,
2021-07-18,1756.799958596277,29.99512501144192,,,,,,,,,
2021-07-19,1946.4912157943195,20.772343718986754,,,,,,,,,
2021-07-20,1808.9478849194252,27.99018414476247,,,,,,,,,
2021-07-21,1738.5004236144941,25.664226313856894,,,,,,,,,
2021-07-22,1794.2312619222366,24.652309540400736,,,,,,,,,
2021-07-23,1746.681374116024,22.91127753924431,,,,,,,,,
2021-07-24,1949.4235398366895,24.33224072568477,,,,,,,,,
2021-07-25,1765.2442550732285,25.400384434774214,,,,,,,,,
2021-07-26,1787.8073053240496,27.106206345419942,,,,,,,,,
2021-07-27,1679.0827880311715,31.510808908326094,,,,,,,,,
2021-07-28,1795.473519007036,24.30126274260206,,,,,,,,,
2021-07-29,1812.6498780641239,27.428849187982458,,,,,,,,,
2021-07-30,1729.9231584028175,26.490844770856132,,,,,,,,,
2021-07-31,1764.8372978181076,25.197972122870066,81.83951848957578,654.5987962239394,122.75927773436368,3.5459879622393946,2.2275927773436366,95.45987962239394,102.27592777343636,98.36790369791515,96.18395184895758
2021-08-01,1683.2995284626832,28.60623534304392,,,,,,,,,
2021-08-02,1896.2625618836041,20.452517926909835,,,,,,,,,
2021-08-03,1748.035936283502,24.276618151075287,,,,,,,,,
2021-08-04,1900.3381813079504,27.993920240304032,,,,,,,,,
2021-08-05,1806.3179412467664,24.487741980621866,,,,,,,,,
2021-08-06,1941.2511527997754,30.755682464653358,,,,,,,,,
2021-08-07,1772.4765434532803,21.875125190168657,,,,,,,,,
2021-08-08,1713.6970711589377,23.26176821746721,,,,,,,,,
2021-08-09,1874.2061365093969,27.19611376547749,,,,,,,,,
2021-08-10,1723.369829533265,24.665953993685,,,,,,,,,
2021-08-11,1837.2679703939514,24.485085796783803,,,,,,,,,
2021-08-12,1761.197982823118,22.40833497833033,,,,,,,,,
2021-08-13,1788.2464326840584,24.400413077515783,,,,,,,,,
2021-08-14,1861.0721436240312,30.16355097471308,,,,,,,,,
2021-08-15,1588.145777099004,27.21858591078007,,,,,,,,,
2021-08-16,1948.550391765898,27.804064814423448,,,,,,,,,
2021-08-17,1918.6407852604189,23.367974538144022,,,,,,,,,
2021-08-18,1861.103317758178,26.114646671637146,,,,,,,,,
2021-08-19,1709.321883493289,24.73819935732735,,,,,,,,,
2021-08-20,1813.6480769188026,21.650951779404156,,,,,,,,,
2021-08-21,1699.579970410455,24.74646446029961,,,,,,,,,
2021-08-22,1945.686129855369,25.88787734420118,,,,,,,,,
2021-08-23,1721.9959756010535,24.76812556307975,,,,,,,,,
2021-08-24,1719.0112340840258,27.129690759330526,,,,,,,,,
2021-08-25,1750.7413577736822,25.048904265597294,,,,,,,,,
2021-08-26,1834.643639066757,23.035948949429486,,,,,,,,,
2021-08-27,1723.1197807185627,26.474339696736013,,,,,,,,,
2021-08-28,1918.7775849548486,23.755236770133184,,,,,,,,,
2021-08-29,1699.9281518767584,24.82242009747057,,,,,,,,,
2021-08-30,1791.5373395742631,25.25547641085617,,,,,,,,,
2021-08-31,1784.9630438687304,24.5841461322303,71.75392597329417,629.3848149332355,107.63088895994125,3.293848149332354,2.0763088895994124,92.93848149332354,100.76308889599413,96.35078519465884,95.17539259732942
2021-09-01,1745.72908244396,29.68887328828452,,,,,,,,,
2021-09-02,1868.339555167956,28.5888546638367,,,,,,,,,
2021-09-03,1961.7275893453443,19.913783318321514,,,,,,,,,
2021-09-04,1788.3452350510936,28.574171114342334,,,,,,,,,
2021-09-05,1824.138958593443,24.56225991907702,,,,,,,,,
2021-09-06,1857.0064413590237,19.8816765431724,,,,,,,,,
2021-09-07,1751.8077303484506,31.211317227235675,,,,,,,,,
2021-09-08,1903.215710158864,21.49898068058953,,,,,,,,,
2021-09-09,1906.7594797171307,23.037595285550932,,,,,,,,,
2021-09-10,1611.3684047106374,21.62367035856303,,,,,,,,,
2021-09-11,1815.1655865654625,23.292647472444408,,,,,,,,,
2021-09-12,1826.84004935661,24.09070515722106,,,,,,,,,
2021-09-13,1682.2895648441481,29.30712369053912,,,,,,,,,
2021-09-14,1699.9708348416557,22.869863566227707,,,,,,,,,
2021-09-15,1889.1913975229322,23.199142164148384,,,,,,,,,
2021-09-16,1755.280072341297,20.38939159717038,,,,,,,,,
2021-09-17,1907.6933744223325,28.058344872508187,,,,,,,,,
2021-09-18,1901.1189387675163,31.04158495744755,,,,,,,,,
2021-09-19,1856.6008665548534,23.586555552530367,,,,,,,,,
2021-09-20,1733.2092893564288,26.435304926714686,,,,,,,,,
2021-09-21,1907.1146499187407,23.627440544889044,,,,,,,,,
2021-09-22,1822.7336717327248,27.325005195051443,,,,,,,,,
2021-09-23,1745.4146631189985,26.10263436432133,,,,,,,,,
2021-09-24,1885.2663994195734,27.463974983817888,,,,,,,,,
2021-09-25,1862.7092314205918,23.2550639491064,,,,,,,,,
2021-09-26,1861.4976229049205,25.03031855816485,,,,,,,,,
2021-09-27,1804.075340967062,28.628264250716786,,,,,,,,,
2021-09-28,1706.6685823352636,24.005993230452155,,,,,,,,,
2021-09-29,1807.7831356610966,32.26476241732034,,,,,,,,,
2021-09-30,1802.9229692301617,25.905619403377028,129.31297537843108,773.2824384460777,193.96946306764661,4.732824384460777,2.939694630676466,107.32824384460777,109.39694630676466,107.86259507568622,100.93129753784311
2021-10-01,1813.0656735453003,24.241013016554902,,,,,,,,,
2021-10-02,1790.8342492453337,21.478864464260493,,,,,,,,,
2021-10-03,1912.2866325956593,23.733515594261497,,,,,,,,,
2021-10-04,1834.8809706761829,25.066706638480145,,,,,,,,,
2021-10-05,1892.8480603967246,23.767164410524117,,,,,,,,,
2021-10-06,1815.1730996295814,22.391300296017956,,,,,,,,,
2021-10-07,1887.4507214317455,26.25915468679067,,,,,,,,,
2021-10-08,1797.051434734873,21.423927937278627,,,,,,,,,
2021-10-09,1681.173701005012,25.354703134346444,,,,,,,,,
2021-10-10,1946.2907883718271,25.011621689757092,,,,,,,,,
2021-10-11,1577.9554869271635,22.893846817156103,,,,,,,,,
2021-10-12,1702.3692478687672,23.557247333987398,,,,,,,,,
2021-10-13,1708.3272932085808,27.6707372677408,,,,,,,,,
2021-10-14,1613.054783960621,24.49226309589305,,,,,,,,,
2021-10-15,1780.2465311390395,25.684430007748198,,,,,,,,,
2021-10-16,1795.7374365711644,23.238085325712664,,,,,,,,,
2021-10-17,1748.2084381546154,26.91251602946951,,,,,,,,,
2021-10-18,1790.1620116557226,25.46991859762254,,,,,,,,,
2021-10-19,1664.91460900825,25.25632760228981,,,,,,,,,
2021-10-20,1731.7917465016765,25.476385696160346,,,,,,,,,
2021-10-21,1702.742521239386,27.974177357201377,,,,,,,,,
2021-10-22,2055.0938692957793,28.035614279482772,,,,,,,,,
2021-10-23,1895.0609468611337,23.198624786343665,,,,,,,,,
2021-10-24,1892.7948782322173,26.445491738510817,,,,,,,,,
2021-10-25,1832.552884702201,22.493682886833756,,,,,,,,,
2021-10-26,1746.6517073063073,21.784184472371575,,,,,,,,,
2021-10-27,1756.0685333638448,22.002848866478757,,,,,,,,,
2021-10-28,1630.0040640913437,25.68769074903046,,,,,,,,,
2021-10-29,1735.5711557972104,25.92427833442307,,,,,,,,,
2021-10-30,1891.1410810148493,22.014561726000377,,,,,,,,,
2021-10-31,1873.6232306125798,30.58244497392804,95.4844739902693,688.7111849756732,143.22671098540394,3.887111849756732,2.432267109854039,98.87111849756732,104.3226710985404,101.09689479805385,97.54844739902693
2021-11-01,1782.2508878359968,24.452255425086918,,,,,,,,,
2021-11-02,1723.3402356814152,27.431090600000413,,,,,,,,,
2021-11-03,1758.8134011468078,28.06149536735242,,,,,,,,,
2021-11-04,1853.1819261056312,25.09919955867256,,,,,,,,,
2021-11-05,1800.4061099484502,21.984391437797814,,,,,,,,,
2021-11-06,1686.4962477624767,24.732138034110882,,,,,,,,,
2021-11-07,1847.0459736167854,21.800708527777587,,,,,,,,,
2021-11-08,1978.5771441513903,31.954216068812894,,,,,,,,,
2021-11-09,1783.3188632726342,24.739133011759186,,,,,,,,,
2021-11-10,1938.294603118486,24.431792604734564,,,,,,,,,
2021-11-11,1836.7850631304946,25.45937049180712,,,,,,,,,
2021-11-12,1836.3062293813432,27.96326983521244,,,,,,,,,
2021-11-13,1661.5734401146226,22.26049190999654,,,,,,,,,
2021-11-14,1766.5576884846287,25.859707744374738,,,,,,,,,
2021-11-15,1725.3816237509855,24.739906719105747,,,,,,,,,
2021-11-16,1686.6703068575657,22.337212713285343,,,,,,,,,
2021-11-17,1909.3291529201842,26.112815896371284,,,,,,,,,
2021-11-18,1677.5581341546147,25.067891794219904,,,,,,,,,
2021-11-19,1830.3759305711428,26.005103977970272,,,,,,,,,
2021-11-20,1785.0219269436807,26.493825073703206,,,,,,,,,
2021-11-21,2053.0398044917883,23.52104226711639,,,,,,,,,
2021-11-22,1891.1739096890947,24.455413683358046,,,,,,,,,
2021-11-23,1865.859928792593,23.654187692468128,,,,,,,,,
2021-11-24,1732.9294260815705,24.416099821316145,,,,,,,,,
2021-11-25,1860.873808203788,27.76750651865692,,,,,,,,,
2021-11-26,1902.5842803514686,25.71283591092609,,,,,,,,,
2021-11-27,1849.4366515649288,29.655733068450203,,,,,,,,,
2021-11-28,1863.5881479182888,28.157263310521152,,,,,,,,,
2021-11-29,1906.6542716427816,21.038632012568407,,,,,,,,,
2021-11-30,1929.914722671784,26.11829659520852,101.35056409375848,703.3764102343962,152.02584614063773,4.033764102343962,2.520258461406377,100.33764102343962,105.20258461406377,102.2701128187517,98.13505640937585
2021-12-01,1847.3901546313302,23.92446007422368,,,,,,,,,
2021-12-02,1896.1089508813877,22.857564977546247,,,,,,,,,
2021-12-03,1802.6066656695555,23.50269414814816,,,,,,,,,
2021-12-04,1794.0164222527937,20.715902573423183,,,,,,,,,
2021-12-05,1603.4134134913147,19.681955369088296,,,,,,,,,
2021-12-06,1878.382663106128,25.27081147100599,,,,,,,,,
2021-12-07,1823.038776623333,24.8819920169691,,,,,,,,,
2021-12-08,1751.383528086456,23.914247613460336,,,,,,,,,
2021-12-09,1740.2409902327022,22.126640413294858,,,,,,,,,
2021-12-10,1905.9979169086332,25.42859396080052,,,,,,,,,
2021-12-11,1721.2670113361833,18.75516683268889,,,,,,,,,
2021-12-12,1699.7178815605403,21.995402229257834,,,,,,,,,
2021-12-13,1805.213675041053,23.77582759599947,,,,,,,,,
2021-12-14,1837.8602164555998,25.465327844287636,,,,,,,,,
2021-12-15,1920.2147472241877,16.15487698845314,,,,,,,,,
2021-12-16,1788.3695636779303,28.787310646304924,,,,,,,,,
2021-12-17,1909.199553304701,20.17323545418584,,,,,,,,,
2021-12-18,1763.9900256428284,23.875246421783427,,,,,,,,,
2021-12-19,1755.3794450743464,24.94650606683362,,,,,,,,,
2021-12-20,1812.819184462887,25.91821687472901,,,,,,,,,
2021-12-21,1830.7492701838753,28.334938595546127,,,,,,,,,
2021-12-22,1746.155388623954,26.426225443692175,,,,,,,,,
2021-12-23,1663.7185085844503,23.53322522355773,,,,,,,,,
2021-12-24,1738.507696604009,24.89099989029621,,,,,,,,,
2021-12-25,2000.9543071284465,24.80860687557453,,,,,,,,,
2021-12-26,1721.8934923206562,26.38109979382318,,,,,,,,,
2021-12-27,1716.2321725392082,24.520876941320445,,,,,,,,,
2021-12-28,1824.592704886738,25.04044921272843,,,,,,,,,
2021-12-29,1867.9209738695238,30.7351063190373,,,,,,,,,
2021-12-30,1692.2493335298716,21.611522142488074,,,,,,,,,
2021-12-31,1861.0706414368426,20.677572393521267,71.50503627573087,628.7625906893271,107.2575544135963,3.287625906893272,2.072575544135963,92.87625906893271,100.72575544135962,96.30100725514617,95.15050362757309
2022-01-01,2024.1587811786976,26.116335931539016,,,,,,,,,
2022-01-02,1802.536439753968,18.912938300022113,,,,,,,,,
2022-01-03,1866.8892623904121,25.935032361662305,,,,,,,,,
2022-01-04,1640.4092416743995,31.618946230800812,,,,,,,,,
2022-01-05,2047.9333379274244,25.359101111459555,,,,,,,,,
2022-01-06,1872.6796763208356,23.64727987342904,,,,,,,,,
2022-01-07,1815.1501559468081,24.492997952481957,,,,,,,,,
2022-01-08,1895.0397644495629,19.934935783138407,,,,,,,,,
2022-01-09,1891.87292217022,21.950926864580182,,,,,,,,,
2022-01-10,1751.7522185497612,24.941824551026112,,,,,,,,,
2022-01-11,1703.3851295463485,26.04208630816462,,,,,,,,,
2022-01-12,1629.2527163702591,25.05305303461102,,,,,,,,,
2022-01-13,1930.0360969642124,23.7756188052517,,,,,,,,,
2022-01-14,1741.6083588421332,28.26964204048366,,,,,,,,,
2022-01-15,1739.4390524152807,21.265355805202923,,,,,,,,,
2022-01-16,1854.694415393323,25.711884401524863,,,,,,,,,
2022-01-17,1753.0377316883348,24.908431643193683,,,,,,,,,
2022-01-18,1657.8105823526494,29.110448571344044,,,,,,,,,
2022-01-19,1801.7861194927,22.547566197082514,,,,,,,,,
2022-01-20,1901.8001815243501,20.49613814351162,,,,,,,,,
2022-01-21,1980.3666081515025,25.965676504221058,,,,,,,,,
2022-01-22,1688.025418235432,25.22074464602042,,,,,,,,,
2022-01-23,1763.1766776643544,23.637463000465633,,,,,,,,,
2022-01-24,1931.6267993640056,28.477639547353874,,,,,,,,,
2022-01-25,1604.1043699525565,26.21235396139656,,,,,,,,,
2022-01-26,1671.5561671595487,25.049085924856914,,,,,,,,,
2022-01-27,1924.713791927197,26.487324379839418,,,,,,,,,
2022-01-28,1601.1421494288352,30.537946503501665,,,,,,,,,
2022-01-29,1632.976185869023,24.521601847659372,,,,,,,,,
2022-01-30,1801.3488322922663,22.26539261803821,,,,,,,,,
2022-01-31,1885.702254844686,23.571252585929532,89.11234550949635,672.7808637737409,133.6685182642445,3.7278086377374087,2.3366851826424453,97.27808637737408,103.36685182642445,99.82246910189927,96.91123455094963
2022-02-01,1829.9154087145082,25.613874870636916,,,,,,,,,
2022-02-02,1696.651217278102,28.95152430652158,,,,,,,,,
2022-02-03,1648.0781943201303,25.654025066415148,,,,,,,,,
2022-02-04,1685.5322781918899,23.48506980504569,,,,,,,,,
2022-02-05,2027.2195802162669,27.651425171998405,,,,,,,,,
2022-02-06,1548.3170615182275,28.02100427014244,,,,,,,,,
2022-02-07,1609.022661650401,25.01015227799478,,,,,,,,,
2022-02-08,1837.4172466901682,27.09664842862778,,,,,,,,,
2022-02-09,2013.6361499210643,28.955691098525705,,,,,,,,,
2022-02-10,1873.8935780852335,26.886511178525623,,,,,,,,,
2022-02-11,1865.9959294866524,23.544787574352174,,,,,,,,,
2022-02-12,1847.6558335212183,29.017376195442473,,,,,,,,,
2022-02-13,1665.5063267891232,31.164200248181658,,,,,,,,,
2022-02-14,1782.0641511712631,29.962412136248016,,,,,,,,,
2022-02-15,1659.0429024540558,19.418841159993022,,,,,,,,,
2022-02-16,1790.6749657468863,26.998108893152935,,,,,,,,,
2022-02-17,1694.7136981350657,28.860121275990537,,,,,,,,,
2022-02-18,1751.2242626995276,21.217672440443042,,,,,,,,,
2022-02-19,1625.2295261292104,21.352063290090967,,,,,,,,,
2022-02-20,1541.2836034846755,20.944832166278083,,,,,,,,,
2022-02-21,1802.4883449334066,31.83948774447626,,,,,,,,,
2022-02-22,1739.293544092114,25.04347727315375,,,,,,,,,
2022-02-23,1821.1909325602733,25.605356058891907,,,,,,,,,
2022-02-24,1867.1023613096193,27.154690032825727,,,,,,,,,
2022-02-25,1802.6692326353846,20.29169445596324,,,,,,,,,
2022-02-26,1943.7119498299787,24.57962165187587,,,,,,,,,
2022-02-27,1726.2336758832816,27.700283198428473,,,,,,,,,
2022-02-28,1938.0819416678733,25.673688656801374,102.21845179419732,705.5461294854933,153.32767769129597,4.055461294854933,2.5332767769129596,100.55461294854933,105.3327677691296,102.44369035883946,98.22184517941973
2022-03-01,1801.5698168157649,26.437050727532142,,,,,,,,,
2022-03-02,1873.3904105610918,29.194875779456567,,,,,,,,,
